0,1,2,3,4,5,6,7,8
FORD,FUSION,HybridElectric,ALL,HighEnd,ALL,ALL,NotEligible,1777
FORD,FUSION,HybridElectric,ALL,HighEnd,ALL,ALL,ALL,1777
FORD,FUSION,HybridElectric,ALL,ALL,2010s,West,NotEligible,1701
FORD,FUSION,HybridElectric,ALL,ALL,2010s,West,ALL,1701
FORD,FUSION,HybridElectric,ALL,ALL,2010s,ALL,NotEligible,1707
FORD,FUSION,HybridElectric,ALL,ALL,2010s,ALL,ALL,1707
FORD,FUSION,HybridElectric,ALL,ALL,2020s,West,NotEligible,69
FORD,FUSION,HybridElectric,ALL,ALL,2020s,West,ALL,69
FORD,FUSION,HybridElectric,ALL,ALL,2020s,ALL,NotEligible,70
FORD,FUSION,HybridElectric,ALL,ALL,2020s,ALL,ALL,70
FORD,FUSION,HybridElectric,ALL,ALL,ALL,West,NotEligible,1770
FORD,FUSION,HybridElectric,ALL,ALL,ALL,West,ALL,1770
FORD,FUSION,HybridElectric,ALL,ALL,ALL,ALL,NotEligible,1777
FORD,FUSION,HybridElectric,ALL,ALL,ALL,ALL,ALL,1777
FORD,FUSION,ALL,ShortRange,HighEnd,2010s,West,NotEligible,1701
FORD,FUSION,ALL,ShortRange,HighEnd,2010s,West,ALL,1701
FORD,FUSION,ALL,ShortRange,HighEnd,2010s,ALL,NotEligible,1707
FORD,FUSION,ALL,ShortRange,HighEnd,2010s,ALL,ALL,1707
FORD,FUSION,ALL,ShortRange,HighEnd,2020s,West,NotEligible,69
FORD,FUSION,ALL,ShortRange,HighEnd,2020s,West,ALL,69
FORD,FUSION,ALL,ShortRange,HighEnd,2020s,ALL,NotEligible,70
FORD,FUSION,ALL,ShortRange,HighEnd,2020s,ALL,ALL,70
FORD,FUSION,ALL,ShortRange,HighEnd,ALL,West,NotEligible,1770
FORD,FUSION,ALL,ShortRange,HighEnd,ALL,West,ALL,1770
FORD,FUSION,ALL,ShortRange,HighEnd,ALL,ALL,NotEligible,1777
FORD,FUSION,ALL,ShortRange,HighEnd,ALL,ALL,ALL,1777
FORD,FUSION,ALL,ShortRange,ALL,2010s,West,NotEligible,1701
FORD,FUSION,ALL,ShortRange,ALL,2010s,West,ALL,1701
FORD,FUSION,ALL,ShortRange,ALL,2010s,ALL,NotEligible,1707
FORD,FUSION,ALL,ShortRange,ALL,2010s,ALL,ALL,1707
FORD,FUSION,ALL,ShortRange,ALL,2020s,West,NotEligible,69
FORD,FUSION,ALL,ShortRange,ALL,2020s,West,ALL,69
FORD,FUSION,ALL,ShortRange,ALL,2020s,ALL,NotEligible,70
FORD,FUSION,ALL,ShortRange,ALL,2020s,ALL,ALL,70
FORD,FUSION,ALL,ShortRange,ALL,ALL,West,NotEligible,1770
FORD,FUSION,ALL,ShortRange,ALL,ALL,West,ALL,1770
FORD,FUSION,ALL,ShortRange,ALL,ALL,ALL,NotEligible,1777
FORD,FUSION,ALL,ShortRange,ALL,ALL,ALL,ALL,1777
FORD,FUSION,ALL,ALL,HighEnd,2010s,West,NotEligible,1701
FORD,FUSION,ALL,ALL,HighEnd,2010s,West,ALL,1701
FORD,FUSION,ALL,ALL,HighEnd,2010s,ALL,NotEligible,1707
FORD,FUSION,ALL,ALL,HighEnd,2010s,ALL,ALL,1707
FORD,FUSION,ALL,ALL,HighEnd,2020s,West,NotEligible,69
FORD,FUSION,ALL,ALL,HighEnd,2020s,West,ALL,69
FORD,FUSION,ALL,ALL,HighEnd,2020s,ALL,NotEligible,70
FORD,FUSION,ALL,ALL,HighEnd,2020s,ALL,ALL,70
FORD,FUSION,ALL,ALL,HighEnd,ALL,West,NotEligible,1770
FORD,FUSION,ALL,ALL,HighEnd,ALL,West,ALL,1770
FORD,FUSION,ALL,ALL,HighEnd,ALL,ALL,NotEligible,1777
FORD,FUSION,ALL,ALL,HighEnd,ALL,ALL,ALL,1777
FORD,FUSION,ALL,ALL,ALL,2010s,West,NotEligible,1701
FORD,FUSION,ALL,ALL,ALL,2010s,West,ALL,1701
FORD,FUSION,ALL,ALL,ALL,2010s,ALL,NotEligible,1707
FORD,FUSION,ALL,ALL,ALL,2010s,ALL,ALL,1707
FORD,FUSION,ALL,ALL,ALL,2020s,West,NotEligible,69
FORD,FUSION,ALL,ALL,ALL,2020s,West,ALL,69
FORD,FUSION,ALL,ALL,ALL,2020s,ALL,NotEligible,70
FORD,FUSION,ALL,ALL,ALL,2020s,ALL,ALL,70
FORD,FUSION,ALL,ALL,ALL,ALL,West,NotEligible,1770
FORD,FUSION,ALL,ALL,ALL,ALL,West,ALL,1770
FORD,FUSION,ALL,ALL,ALL,ALL,ALL,NotEligible,1777
FORD,FUSION,ALL,ALL,ALL,ALL,ALL,ALL,1777
FORD,MUSTANG MACH-E,FullElectric,ShortRange,HighEnd,2020s,West,Unknown,3483
FORD,MUSTANG MACH-E,FullElectric,ShortRange,HighEnd,2020s,West,ALL,3483
FORD,MUSTANG MACH-E,FullElectric,ShortRange,HighEnd,2020s,ALL,Unknown,3487
FORD,MUSTANG MACH-E,FullElectric,ShortRange,HighEnd,2020s,ALL,ALL,3487
FORD,MUSTANG MACH-E,FullElectric,ShortRange,HighEnd,ALL,West,Unknown,3483
FORD,MUSTANG MACH-E,FullElectric,ShortRange,HighEnd,ALL,West,ALL,3483
FORD,MUSTANG MACH-E,FullElectric,ShortRange,HighEnd,ALL,ALL,Unknown,3487
FORD,MUSTANG MACH-E,FullElectric,ShortRange,HighEnd,ALL,ALL,ALL,3487
FORD,MUSTANG MACH-E,FullElectric,ShortRange,ALL,2020s,West,Unknown,3483
FORD,MUSTANG MACH-E,FullElectric,ShortRange,ALL,2020s,West,ALL,3483
FORD,MUSTANG MACH-E,FullElectric,ShortRange,ALL,2020s,ALL,Unknown,3487
FORD,MUSTANG MACH-E,FullElectric,ShortRange,ALL,2020s,ALL,ALL,3487
FORD,MUSTANG MACH-E,FullElectric,ShortRange,ALL,ALL,West,Unknown,3483
FORD,MUSTANG MACH-E,FullElectric,ShortRange,ALL,ALL,West,ALL,3483
FORD,MUSTANG MACH-E,FullElectric,ShortRange,ALL,ALL,ALL,Unknown,3487
FORD,MUSTANG MACH-E,FullElectric,ShortRange,ALL,ALL,ALL,ALL,3487
FORD,MUSTANG MACH-E,FullElectric,ALL,HighEnd,2020s,West,Unknown,3483
FORD,MUSTANG MACH-E,FullElectric,ALL,HighEnd,2020s,West,ALL,3483
FORD,MUSTANG MACH-E,FullElectric,ALL,HighEnd,2020s,ALL,Unknown,3487
FORD,MUSTANG MACH-E,FullElectric,ALL,HighEnd,2020s,ALL,ALL,3487
FORD,MUSTANG MACH-E,FullElectric,ALL,HighEnd,ALL,West,Unknown,3483
FORD,MUSTANG MACH-E,FullElectric,ALL,HighEnd,ALL,West,ALL,3483
FORD,MUSTANG MACH-E,FullElectric,ALL,HighEnd,ALL,ALL,Unknown,3487
FORD,MUSTANG MACH-E,FullElectric,ALL,HighEnd,ALL,ALL,ALL,3487
FORD,MUSTANG MACH-E,FullElectric,ALL,ALL,2020s,West,Unknown,3483
FORD,MUSTANG MACH-E,FullElectric,ALL,ALL,2020s,West,ALL,3483
FORD,MUSTANG MACH-E,FullElectric,ALL,ALL,2020s,ALL,Unknown,3487
FORD,MUSTANG MACH-E,FullElectric,ALL,ALL,2020s,ALL,ALL,3487
FORD,MUSTANG MACH-E,FullElectric,ALL,ALL,ALL,West,Unknown,3483
FORD,MUSTANG MACH-E,FullElectric,ALL,ALL,ALL,West,ALL,3483
FORD,MUSTANG MACH-E,FullElectric,ALL,ALL,ALL,ALL,Unknown,3487
FORD,MUSTANG MACH-E,FullElectric,ALL,ALL,ALL,ALL,ALL,3487
FORD,MUSTANG MACH-E,ALL,ShortRange,HighEnd,2020s,West,Unknown,3483
FORD,MUSTANG MACH-E,ALL,ShortRange,HighEnd,2020s,West,ALL,3483
FORD,MUSTANG MACH-E,ALL,ShortRange,HighEnd,2020s,ALL,Unknown,3487
FORD,MUSTANG MACH-E,ALL,ShortRange,HighEnd,2020s,ALL,ALL,3487
FORD,MUSTANG MACH-E,ALL,ShortRange,HighEnd,ALL,West,Unknown,3483
FORD,MUSTANG MACH-E,ALL,ShortRange,HighEnd,ALL,West,ALL,3483
FORD,MUSTANG MACH-E,ALL,ShortRange,HighEnd,ALL,ALL,Unknown,3487
FORD,MUSTANG MACH-E,ALL,ShortRange,HighEnd,ALL,ALL,ALL,3487
FORD,MUSTANG MACH-E,ALL,ShortRange,ALL,2020s,West,Unknown,3483
FORD,MUSTANG MACH-E,ALL,ShortRange,ALL,2020s,West,ALL,3483
FORD,MUSTANG MACH-E,ALL,ShortRange,ALL,2020s,ALL,Unknown,3487
FORD,MUSTANG MACH-E,ALL,ShortRange,ALL,2020s,ALL,ALL,3487
FORD,MUSTANG MACH-E,ALL,ShortRange,ALL,ALL,West,Unknown,3483
FORD,MUSTANG MACH-E,ALL,ShortRange,ALL,ALL,West,ALL,3483
FORD,MUSTANG MACH-E,ALL,ShortRange,ALL,ALL,ALL,Unknown,3487
FORD,MUSTANG MACH-E,ALL,ShortRange,ALL,ALL,ALL,ALL,3487
FORD,MUSTANG MACH-E,ALL,ALL,HighEnd,2020s,West,Unknown,3483
FORD,MUSTANG MACH-E,ALL,ALL,HighEnd,2020s,West,ALL,3483
FORD,MUSTANG MACH-E,ALL,ALL,HighEnd,2020s,ALL,Unknown,3487
FORD,MUSTANG MACH-E,ALL,ALL,HighEnd,2020s,ALL,ALL,3487
FORD,MUSTANG MACH-E,ALL,ALL,HighEnd,ALL,West,Unknown,3483
FORD,MUSTANG MACH-E,ALL,ALL,HighEnd,ALL,West,ALL,3483
FORD,MUSTANG MACH-E,ALL,ALL,HighEnd,ALL,ALL,Unknown,3487
FORD,MUSTANG MACH-E,ALL,ALL,HighEnd,ALL,ALL,ALL,3487
FORD,MUSTANG MACH-E,ALL,ALL,ALL,2020s,West,Unknown,3483
FORD,MUSTANG MACH-E,ALL,ALL,ALL,2020s,West,ALL,3483
FORD,MUSTANG MACH-E,ALL,ALL,ALL,2020s,ALL,Unknown,3487
FORD,MUSTANG MACH-E,ALL,ALL,ALL,2020s,ALL,ALL,3487
FORD,MUSTANG MACH-E,ALL,ALL,ALL,ALL,West,Unknown,3483
FORD,MUSTANG MACH-E,ALL,ALL,ALL,ALL,West,ALL,3483
FORD,MUSTANG MACH-E,ALL,ALL,ALL,ALL,ALL,Unknown,3487
FORD,MUSTANG MACH-E,ALL,ALL,ALL,ALL,ALL,ALL,3487
FORD,TRANSIT,FullElectric,ShortRange,HighEnd,2020s,West,Unknown,345
FORD,TRANSIT,FullElectric,ShortRange,HighEnd,2020s,West,ALL,345
FORD,TRANSIT,FullElectric,ShortRange,HighEnd,2020s,ALL,Unknown,345
FORD,TRANSIT,FullElectric,ShortRange,HighEnd,2020s,ALL,ALL,345
FORD,TRANSIT,FullElectric,ShortRange,HighEnd,ALL,West,Unknown,345
FORD,TRANSIT,FullElectric,ShortRange,HighEnd,ALL,West,ALL,345
FORD,TRANSIT,FullElectric,ShortRange,HighEnd,ALL,ALL,Unknown,345
FORD,TRANSIT,FullElectric,ShortRange,HighEnd,ALL,ALL,ALL,345
FORD,TRANSIT,FullElectric,ShortRange,ALL,2020s,West,Unknown,345
FORD,TRANSIT,FullElectric,ShortRange,ALL,2020s,West,ALL,345
FORD,TRANSIT,FullElectric,ShortRange,ALL,2020s,ALL,Unknown,345
FORD,TRANSIT,FullElectric,ShortRange,ALL,2020s,ALL,ALL,345
FORD,TRANSIT,FullElectric,ShortRange,ALL,ALL,West,Unknown,345
FORD,TRANSIT,FullElectric,ShortRange,ALL,ALL,West,ALL,345
FORD,TRANSIT,FullElectric,ShortRange,ALL,ALL,ALL,Unknown,345
FORD,TRANSIT,FullElectric,ShortRange,ALL,ALL,ALL,ALL,345
FORD,TRANSIT,FullElectric,ALL,HighEnd,2020s,West,Unknown,345
FORD,TRANSIT,FullElectric,ALL,HighEnd,2020s,West,ALL,345
FORD,TRANSIT,FullElectric,ALL,HighEnd,2020s,ALL,Unknown,345
FORD,TRANSIT,FullElectric,ALL,HighEnd,2020s,ALL,ALL,345
FORD,TRANSIT,FullElectric,ALL,HighEnd,ALL,West,Unknown,345
FORD,TRANSIT,FullElectric,ALL,HighEnd,ALL,West,ALL,345
FORD,TRANSIT,FullElectric,ALL,HighEnd,ALL,ALL,Unknown,345
FORD,TRANSIT,FullElectric,ALL,HighEnd,ALL,ALL,ALL,345
FORD,TRANSIT,FullElectric,ALL,ALL,2020s,West,Unknown,345
FORD,TRANSIT,FullElectric,ALL,ALL,2020s,West,ALL,345
FORD,TRANSIT,FullElectric,ALL,ALL,2020s,ALL,Unknown,345
FORD,TRANSIT,FullElectric,ALL,ALL,2020s,ALL,ALL,345
FORD,TRANSIT,FullElectric,ALL,ALL,ALL,West,Unknown,345
FORD,TRANSIT,FullElectric,ALL,ALL,ALL,West,ALL,345
FORD,TRANSIT,FullElectric,ALL,ALL,ALL,ALL,Unknown,345
FORD,TRANSIT,FullElectric,ALL,ALL,ALL,ALL,ALL,345
FORD,TRANSIT,ALL,ShortRange,HighEnd,2020s,West,Unknown,345
FORD,TRANSIT,ALL,ShortRange,HighEnd,2020s,West,ALL,345
FORD,TRANSIT,ALL,ShortRange,HighEnd,2020s,ALL,Unknown,345
FORD,TRANSIT,ALL,ShortRange,HighEnd,2020s,ALL,ALL,345
FORD,TRANSIT,ALL,ShortRange,HighEnd,ALL,West,Unknown,345
FORD,TRANSIT,ALL,ShortRange,HighEnd,ALL,West,ALL,345
FORD,TRANSIT,ALL,ShortRange,HighEnd,ALL,ALL,Unknown,345
FORD,TRANSIT,ALL,ShortRange,HighEnd,ALL,ALL,ALL,345
FORD,TRANSIT,ALL,ShortRange,ALL,2020s,West,Unknown,345
FORD,TRANSIT,ALL,ShortRange,ALL,2020s,West,ALL,345
FORD,TRANSIT,ALL,ShortRange,ALL,2020s,ALL,Unknown,345
FORD,TRANSIT,ALL,ShortRange,ALL,2020s,ALL,ALL,345
FORD,TRANSIT,ALL,ShortRange,ALL,ALL,West,Unknown,345
FORD,TRANSIT,ALL,ShortRange,ALL,ALL,West,ALL,345
FORD,TRANSIT,ALL,ShortRange,ALL,ALL,ALL,Unknown,345
FORD,TRANSIT,ALL,ShortRange,ALL,ALL,ALL,ALL,345
FORD,TRANSIT,ALL,ALL,HighEnd,2020s,West,Unknown,345
FORD,TRANSIT,ALL,ALL,HighEnd,2020s,West,ALL,345
FORD,TRANSIT,ALL,ALL,HighEnd,2020s,ALL,Unknown,345
FORD,TRANSIT,ALL,ALL,HighEnd,2020s,ALL,ALL,345
FORD,TRANSIT,ALL,ALL,HighEnd,ALL,West,Unknown,345
FORD,TRANSIT,ALL,ALL,HighEnd,ALL,West,ALL,345
FORD,TRANSIT,ALL,ALL,HighEnd,ALL,ALL,Unknown,345
FORD,TRANSIT,ALL,ALL,HighEnd,ALL,ALL,ALL,345
FORD,TRANSIT,ALL,ALL,ALL,2020s,West,Unknown,345
FORD,TRANSIT,ALL,ALL,ALL,2020s,West,ALL,345
FORD,TRANSIT,ALL,ALL,ALL,2020s,ALL,Unknown,345
FORD,TRANSIT,ALL,ALL,ALL,2020s,ALL,ALL,345
FORD,TRANSIT,ALL,ALL,ALL,ALL,West,Unknown,345
FORD,TRANSIT,ALL,ALL,ALL,ALL,West,ALL,345
FORD,TRANSIT,ALL,ALL,ALL,ALL,ALL,Unknown,345
FORD,TRANSIT,ALL,ALL,ALL,ALL,ALL,ALL,345
FORD,ALL,FullElectric,ShortRange,HighEnd,2010s,West,Eligible,227
FORD,ALL,FullElectric,ShortRange,HighEnd,2010s,West,ALL,227
FORD,ALL,FullElectric,ShortRange,HighEnd,2010s,ALL,Eligible,227
FORD,ALL,FullElectric,ShortRange,HighEnd,2010s,ALL,ALL,227
FORD,ALL,FullElectric,ShortRange,HighEnd,2020s,West,Unknown,5599
FORD,ALL,FullElectric,ShortRange,HighEnd,2020s,West,ALL,5599
FORD,ALL,FullElectric,ShortRange,HighEnd,2020s,ALL,Unknown,5603
FORD,ALL,FullElectric,ShortRange,HighEnd,2020s,ALL,ALL,5603
FORD,ALL,FullElectric,ShortRange,HighEnd,ALL,West,Eligible,240
FORD,ALL,FullElectric,ShortRange,HighEnd,ALL,West,Unknown,5599
FORD,ALL,FullElectric,ShortRange,HighEnd,ALL,West,ALL,5839
FORD,ALL,FullElectric,ShortRange,HighEnd,ALL,ALL,Eligible,240
FORD,ALL,FullElectric,ShortRange,HighEnd,ALL,ALL,Unknown,5603
FORD,ALL,FullElectric,ShortRange,HighEnd,ALL,ALL,ALL,5843
FORD,ALL,FullElectric,ShortRange,ALL,2010s,West,Eligible,227
FORD,ALL,FullElectric,ShortRange,ALL,2010s,West,ALL,227
FORD,ALL,FullElectric,ShortRange,ALL,2010s,ALL,Eligible,227
FORD,ALL,FullElectric,ShortRange,ALL,2010s,ALL,ALL,227
FORD,ALL,FullElectric,ShortRange,ALL,2020s,West,Unknown,5599
FORD,ALL,FullElectric,ShortRange,ALL,2020s,West,ALL,5599
FORD,ALL,FullElectric,ShortRange,ALL,2020s,ALL,Unknown,5603
FORD,ALL,FullElectric,ShortRange,ALL,2020s,ALL,ALL,5603
FORD,ALL,FullElectric,ShortRange,ALL,ALL,West,Eligible,240
FORD,ALL,FullElectric,ShortRange,ALL,ALL,West,Unknown,5599
FORD,ALL,FullElectric,ShortRange,ALL,ALL,West,ALL,5839
FORD,ALL,FullElectric,ShortRange,ALL,ALL,ALL,Eligible,240
FORD,ALL,FullElectric,ShortRange,ALL,ALL,ALL,Unknown,5603
FORD,ALL,FullElectric,ShortRange,ALL,ALL,ALL,ALL,5843
FORD,ALL,FullElectric,ALL,HighEnd,2010s,West,Eligible,227
FORD,ALL,FullElectric,ALL,HighEnd,2010s,West,ALL,227
FORD,ALL,FullElectric,ALL,HighEnd,2010s,ALL,Eligible,227
FORD,ALL,FullElectric,ALL,HighEnd,2010s,ALL,ALL,227
FORD,ALL,FullElectric,ALL,HighEnd,2020s,West,Unknown,5599
FORD,ALL,FullElectric,ALL,HighEnd,2020s,West,ALL,5599
FORD,ALL,FullElectric,ALL,HighEnd,2020s,ALL,Unknown,5603
FORD,ALL,FullElectric,ALL,HighEnd,2020s,ALL,ALL,5603
FORD,ALL,FullElectric,ALL,HighEnd,ALL,West,Eligible,240
FORD,ALL,FullElectric,ALL,HighEnd,ALL,West,Unknown,5599
FORD,ALL,FullElectric,ALL,HighEnd,ALL,West,ALL,5839
FORD,ALL,FullElectric,ALL,HighEnd,ALL,ALL,Eligible,240
FORD,ALL,FullElectric,ALL,HighEnd,ALL,ALL,Unknown,5603
FORD,ALL,FullElectric,ALL,HighEnd,ALL,ALL,ALL,5843
FORD,ALL,FullElectric,ALL,ALL,2010s,West,Eligible,227
FORD,ALL,FullElectric,ALL,ALL,2010s,West,ALL,227
FORD,ALL,FullElectric,ALL,ALL,2010s,ALL,Eligible,227
FORD,ALL,FullElectric,ALL,ALL,2010s,ALL,ALL,227
FORD,ALL,FullElectric,ALL,ALL,2020s,West,Unknown,5599
FORD,ALL,FullElectric,ALL,ALL,2020s,West,ALL,5599
FORD,ALL,FullElectric,ALL,ALL,2020s,ALL,Unknown,5603
FORD,ALL,FullElectric,ALL,ALL,2020s,ALL,ALL,5603
FORD,ALL,FullElectric,ALL,ALL,ALL,West,Eligible,240
FORD,ALL,FullElectric,ALL,ALL,ALL,West,Unknown,5599
FORD,ALL,FullElectric,ALL,ALL,ALL,West,ALL,5839
FORD,ALL,FullElectric,ALL,ALL,ALL,ALL,Eligible,240
FORD,ALL,FullElectric,ALL,ALL,ALL,ALL,Unknown,5603
FORD,ALL,FullElectric,ALL,ALL,ALL,ALL,ALL,5843
FORD,ALL,HybridElectric,ShortRange,HighEnd,2010s,West,NotEligible,3204
FORD,ALL,HybridElectric,ShortRange,HighEnd,2010s,West,ALL,3204
FORD,ALL,HybridElectric,ShortRange,HighEnd,2010s,ALL,NotEligible,3212
FORD,ALL,HybridElectric,ShortRange,HighEnd,2010s,ALL,ALL,3212
FORD,ALL,HybridElectric,ShortRange,HighEnd,2020s,West,Eligible,402
FORD,ALL,HybridElectric,ShortRange,HighEnd,2020s,West,NotEligible,69
FORD,ALL,HybridElectric,ShortRange,HighEnd,2020s,West,ALL,471
FORD,ALL,HybridElectric,ShortRange,HighEnd,2020s,ALL,Eligible,402
FORD,ALL,HybridElectric,ShortRange,HighEnd,2020s,ALL,NotEligible,70
FORD,ALL,HybridElectric,ShortRange,HighEnd,2020s,ALL,ALL,472
FORD,ALL,HybridElectric,ShortRange,HighEnd,ALL,West,Eligible,402
FORD,ALL,HybridElectric,ShortRange,HighEnd,ALL,West,NotEligible,3273
FORD,ALL,HybridElectric,ShortRange,HighEnd,ALL,West,ALL,3675
FORD,ALL,HybridElectric,ShortRange,HighEnd,ALL,ALL,Eligible,402
FORD,ALL,HybridElectric,ShortRange,HighEnd,ALL,ALL,NotEligible,3282
FORD,ALL,HybridElectric,ShortRange,HighEnd,ALL,ALL,ALL,3684
FORD,ALL,HybridElectric,ShortRange,ALL,2010s,West,NotEligible,3204
FORD,ALL,HybridElectric,ShortRange,ALL,2010s,West,ALL,3204
FORD,ALL,HybridElectric,ShortRange,ALL,2010s,ALL,NotEligible,3212
FORD,ALL,HybridElectric,ShortRange,ALL,2010s,ALL,ALL,3212
FORD,ALL,HybridElectric,ShortRange,ALL,2020s,West,Eligible,402
FORD,ALL,HybridElectric,ShortRange,ALL,2020s,West,NotEligible,69
FORD,ALL,HybridElectric,ShortRange,ALL,2020s,West,ALL,471
FORD,ALL,HybridElectric,ShortRange,ALL,2020s,ALL,Eligible,402
FORD,ALL,HybridElectric,ShortRange,ALL,2020s,ALL,NotEligible,70
FORD,ALL,HybridElectric,ShortRange,ALL,2020s,ALL,ALL,472
FORD,ALL,HybridElectric,ShortRange,ALL,ALL,West,Eligible,402
FORD,ALL,HybridElectric,ShortRange,ALL,ALL,West,NotEligible,3273
FORD,ALL,HybridElectric,ShortRange,ALL,ALL,West,ALL,3675
FORD,ALL,HybridElectric,ShortRange,ALL,ALL,ALL,Eligible,402
FORD,ALL,HybridElectric,ShortRange,ALL,ALL,ALL,NotEligible,3282
FORD,ALL,HybridElectric,ShortRange,ALL,ALL,ALL,ALL,3684
FORD,ALL,HybridElectric,ALL,HighEnd,2010s,West,NotEligible,3204
FORD,ALL,HybridElectric,ALL,HighEnd,2010s,West,ALL,3204
FORD,ALL,HybridElectric,ALL,HighEnd,2010s,ALL,NotEligible,3212
FORD,ALL,HybridElectric,ALL,HighEnd,2010s,ALL,ALL,3212
FORD,ALL,HybridElectric,ALL,HighEnd,2020s,West,Eligible,402
FORD,ALL,HybridElectric,ALL,HighEnd,2020s,West,NotEligible,69
FORD,ALL,HybridElectric,ALL,HighEnd,2020s,West,ALL,471
FORD,ALL,HybridElectric,ALL,HighEnd,2020s,ALL,Eligible,402
FORD,ALL,HybridElectric,ALL,HighEnd,2020s,ALL,NotEligible,70
FORD,ALL,HybridElectric,ALL,HighEnd,2020s,ALL,ALL,472
FORD,ALL,HybridElectric,ALL,HighEnd,ALL,West,Eligible,402
FORD,ALL,HybridElectric,ALL,HighEnd,ALL,West,NotEligible,3273
FORD,ALL,HybridElectric,ALL,HighEnd,ALL,West,ALL,3675
FORD,ALL,HybridElectric,ALL,HighEnd,ALL,ALL,Eligible,402
FORD,ALL,HybridElectric,ALL,HighEnd,ALL,ALL,NotEligible,3282
FORD,ALL,HybridElectric,ALL,HighEnd,ALL,ALL,ALL,3684
FORD,ALL,HybridElectric,ALL,ALL,2010s,West,NotEligible,3204
FORD,ALL,HybridElectric,ALL,ALL,2010s,West,ALL,3204
FORD,ALL,HybridElectric,ALL,ALL,2010s,ALL,NotEligible,3212
FORD,ALL,HybridElectric,ALL,ALL,2010s,ALL,ALL,3212
FORD,ALL,HybridElectric,ALL,ALL,2020s,West,Eligible,402
FORD,ALL,HybridElectric,ALL,ALL,2020s,West,NotEligible,69
FORD,ALL,HybridElectric,ALL,ALL,2020s,West,ALL,471
FORD,ALL,HybridElectric,ALL,ALL,2020s,ALL,Eligible,402
FORD,ALL,HybridElectric,ALL,ALL,2020s,ALL,NotEligible,70
FORD,ALL,HybridElectric,ALL,ALL,2020s,ALL,ALL,472
FORD,ALL,HybridElectric,ALL,ALL,ALL,West,Eligible,402
FORD,ALL,HybridElectric,ALL,ALL,ALL,West,NotEligible,3273
FORD,ALL,HybridElectric,ALL,ALL,ALL,West,ALL,3675
FORD,ALL,HybridElectric,ALL,ALL,ALL,ALL,Eligible,402
FORD,ALL,HybridElectric,ALL,ALL,ALL,ALL,NotEligible,3282
FORD,ALL,HybridElectric,ALL,ALL,ALL,ALL,ALL,3684
FORD,ALL,ALL,ShortRange,HighEnd,2010s,West,Eligible,227
FORD,ALL,ALL,ShortRange,HighEnd,2010s,West,NotEligible,3204
FORD,ALL,ALL,ShortRange,HighEnd,2010s,West,ALL,3431
FORD,ALL,ALL,ShortRange,HighEnd,2010s,ALL,Eligible,227
FORD,ALL,ALL,ShortRange,HighEnd,2010s,ALL,NotEligible,3212
FORD,ALL,ALL,ShortRange,HighEnd,2010s,ALL,ALL,3439
FORD,ALL,ALL,ShortRange,HighEnd,2020s,West,Eligible,402
FORD,ALL,ALL,ShortRange,HighEnd,2020s,West,NotEligible,69
FORD,ALL,ALL,ShortRange,HighEnd,2020s,West,Unknown,5599
FORD,ALL,ALL,ShortRange,HighEnd,2020s,West,ALL,6070
FORD,ALL,ALL,ShortRange,HighEnd,2020s,ALL,Eligible,402
FORD,ALL,ALL,ShortRange,HighEnd,2020s,ALL,NotEligible,70
FORD,ALL,ALL,ShortRange,HighEnd,2020s,ALL,Unknown,5603
FORD,ALL,ALL,ShortRange,HighEnd,2020s,ALL,ALL,6075
FORD,ALL,ALL,ShortRange,HighEnd,ALL,West,Eligible,642
FORD,ALL,ALL,ShortRange,HighEnd,ALL,West,NotEligible,3273
FORD,ALL,ALL,ShortRange,HighEnd,ALL,West,Unknown,5599
FORD,ALL,ALL,ShortRange,HighEnd,ALL,West,ALL,9514
FORD,ALL,ALL,ShortRange,HighEnd,ALL,ALL,Eligible,642
FORD,ALL,ALL,ShortRange,HighEnd,ALL,ALL,NotEligible,3282
FORD,ALL,ALL,ShortRange,HighEnd,ALL,ALL,Unknown,5603
FORD,ALL,ALL,ShortRange,HighEnd,ALL,ALL,ALL,9527
FORD,ALL,ALL,ShortRange,ALL,2010s,West,Eligible,227
FORD,ALL,ALL,ShortRange,ALL,2010s,West,NotEligible,3204
FORD,ALL,ALL,ShortRange,ALL,2010s,West,ALL,3431
FORD,ALL,ALL,ShortRange,ALL,2010s,ALL,Eligible,227
FORD,ALL,ALL,ShortRange,ALL,2010s,ALL,NotEligible,3212
FORD,ALL,ALL,ShortRange,ALL,2010s,ALL,ALL,3439
FORD,ALL,ALL,ShortRange,ALL,2020s,West,Eligible,402
FORD,ALL,ALL,ShortRange,ALL,2020s,West,NotEligible,69
FORD,ALL,ALL,ShortRange,ALL,2020s,West,Unknown,5599
FORD,ALL,ALL,ShortRange,ALL,2020s,West,ALL,6070
FORD,ALL,ALL,ShortRange,ALL,2020s,ALL,Eligible,402
FORD,ALL,ALL,ShortRange,ALL,2020s,ALL,NotEligible,70
FORD,ALL,ALL,ShortRange,ALL,2020s,ALL,Unknown,5603
FORD,ALL,ALL,ShortRange,ALL,2020s,ALL,ALL,6075
FORD,ALL,ALL,ShortRange,ALL,ALL,West,Eligible,642
FORD,ALL,ALL,ShortRange,ALL,ALL,West,NotEligible,3273
FORD,ALL,ALL,ShortRange,ALL,ALL,West,Unknown,5599
FORD,ALL,ALL,ShortRange,ALL,ALL,West,ALL,9514
